order_id,order_name,stage,time,timestamp,resource,queue_recv,queue_pick,queue_ship,queue_deliv
62,Order62,pick_end,395.3355159598111,2025-07-20 15:35:20.130958,Picking,0,0,1,17
62,Order62,pack_start,395.3355159598111,2025-07-20 15:35:20.130958,,0,0,1,17
60,Order60,ship_end,395.7226925762583,2025-07-20 15:35:43.361555,Shipping,0,0,1,17
61,Order61,ship_start,395.7226925762583,2025-07-20 15:35:43.361555,Shipping,0,0,0,18
62,Order62,pack_end,397.19938514933517,2025-07-20 15:37:11.963109,,0,0,0,18
63,Order63,verify_start,399.6014984580855,2025-07-20 15:39:36.089907,,0,0,1,18
63,Order63,verify_end,399.89549711305784,2025-07-20 15:39:53.729827,,0,0,1,18
63,Order63,pick_start,399.89549711305784,2025-07-20 15:39:53.729827,Picking,0,0,1,18
61,Order61,ship_end,402.88527574292,2025-07-20 15:42:53.116545,Shipping,0,0,1,18
62,Order62,ship_start,402.88527574292,2025-07-20 15:42:53.116545,Shipping,0,0,0,19
62,Order62,ship_end,402.9022028433627,2025-07-20 15:42:54.132171,Shipping,0,0,0,19
64,Order64,verify_start,403.8985468651775,2025-07-20 15:43:53.912812,,0,0,0,20
64,Order64,verify_end,404.67171608065905,2025-07-20 15:44:40.302965,,0,0,0,20
64,Order64,pick_start,404.67171608065905,2025-07-20 15:44:40.302965,Picking,0,0,0,20
63,Order63,pick_end,404.8302748236689,2025-07-20 15:44:49.816489,Picking,0,0,0,20
63,Order63,pack_start,404.8302748236689,2025-07-20 15:44:49.816489,,0,0,0,20
63,Order63,pack_end,407.5394792557337,2025-07-20 15:47:32.368755,,0,0,0,20
63,Order63,ship_start,407.5394792557337,2025-07-20 15:47:32.368755,Shipping,0,0,0,20
64,Order64,pick_end,409.75544419161014,2025-07-20 15:49:45.326651,Picking,0,0,0,20
64,Order64,pack_start,409.75544419161014,2025-07-20 15:49:45.326651,,0,0,0,20
64,Order64,pack_end,410.66125419632607,2025-07-20 15:50:39.675252,,0,0,0,20
57,Order57,ship_end,415.4083957011753,2025-07-20 15:55:24.503742,Shipping,0,0,1,20
64,Order64,ship_start,415.4083957011753,2025-07-20 15:55:24.503742,Shipping,0,0,0,21
31,Order31,deliver_end,415.62994213519386,2025-07-20 15:55:37.796528,Delivery,0,0,0,21
31,Order31,delivered,415.62994213519386,2025-07-20 15:55:37.796528,,0,0,0,20
44,Order44,deliver_start,415.62994213519386,2025-07-20 15:55:37.796528,Delivery,0,0,0,20
65,Order65,verify_start,416.88837484410544,2025-07-20 15:56:53.302491,,0,0,0,20
65,Order65,verify_end,418.16046327271914,2025-07-20 15:58:09.627796,,0,0,0,20
65,Order65,pick_start,418.16046327271914,2025-07-20 15:58:09.627796,Picking,0,0,0,20
63,Order63,ship_end,418.6451692496126,2025-07-20 15:58:38.710155,Shipping,0,0,0,20
64,Order64,ship_end,419.4161574255055,2025-07-20 15:59:24.969446,Shipping,0,0,0,21
65,Order65,pick_end,419.58900500514534,2025-07-20 15:59:35.340300,Picking,0,0,0,22
65,Order65,pack_start,419.58900500514534,2025-07-20 15:59:35.340300,,0,0,0,22
65,Order65,pack_end,420.3290599991026,2025-07-20 16:00:19.743600,,0,0,0,22
65,Order65,ship_start,420.3290599991026,2025-07-20 16:00:19.743600,Shipping,0,0,0,22
65,Order65,ship_end,425.5781856134466,2025-07-20 16:05:34.691137,Shipping,0,0,0,22
66,Order66,verify_start,426.3082512753886,2025-07-20 16:06:18.495077,,0,0,0,23
66,Order66,verify_end,426.6587385489712,2025-07-20 16:06:39.524313,,0,0,0,23
66,Order66,pick_start,426.6587385489712,2025-07-20 16:06:39.524313,Picking,0,0,0,23
66,Order66,pick_end,427.2033363258871,2025-07-20 16:07:12.200180,Picking,0,0,0,23
66,Order66,pack_start,427.2033363258871,2025-07-20 16:07:12.200180,,0,0,0,23
66,Order66,pack_end,428.29433035124333,2025-07-20 16:08:17.659821,,0,0,0,23
66,Order66,ship_start,428.29433035124333,2025-07-20 16:08:17.659821,Shipping,0,0,0,23
67,Order67,verify_start,428.8824227396421,2025-07-20 16:08:52.945364,,0,0,0,23
67,Order67,verify_end,431.2134643636475,2025-07-20 16:11:12.807862,,0,0,0,23
67,Order67,pick_start,431.2134643636475,2025-07-20 16:11:12.807862,Picking,0,0,0,23
68,Order68,verify_start,434.5378616958439,2025-07-20 16:14:32.271702,,0,0,0,23
67,Order67,pick_end,435.03686549924925,2025-07-20 16:15:02.211930,Picking,0,0,0,23
67,Order67,pack_start,435.03686549924925,2025-07-20 16:15:02.211930,,0,0,0,23
67,Order67,pack_end,435.03767754347547,2025-07-20 16:15:02.260653,,0,0,0,23
67,Order67,ship_start,435.03767754347547,2025-07-20 16:15:02.260653,Shipping,0,0,0,23
68,Order68,verify_end,435.33179589564895,2025-07-20 16:15:19.907754,,0,0,0,23
68,Order68,pick_start,435.33179589564895,2025-07-20 16:15:19.907754,Picking,0,0,0,23
69,Order69,verify_start,436.3280258414077,2025-07-20 16:16:19.681550,,0,0,0,23
69,Order69,verify_end,437.391383802553,2025-07-20 16:17:23.483028,,0,0,0,23
69,Order69,pick_start,437.391383802553,2025-07-20 16:17:23.483028,Picking,0,0,0,23
68,Order68,pick_end,437.5794867329119,2025-07-20 16:17:34.769204,Picking,0,0,0,23
68,Order68,pack_start,437.5794867329119,2025-07-20 16:17:34.769204,,0,0,0,23
44,Order44,deliver_end,438.2352236809199,2025-07-20 16:18:14.113421,Delivery,0,0,0,23
44,Order44,delivered,438.2352236809199,2025-07-20 16:18:14.113421,,0,0,0,22
41,Order41,deliver_start,438.2352236809199,2025-07-20 16:18:14.113421,Delivery,0,0,0,22
67,Order67,ship_end,438.4192060602794,2025-07-20 16:18:25.152364,Shipping,0,0,0,22
68,Order68,pack_end,438.74685220550685,2025-07-20 16:18:44.811132,,0,0,0,23
68,Order68,ship_start,438.74685220550685,2025-07-20 16:18:44.811132,Shipping,0,0,0,23
69,Order69,pick_end,439.89324963465344,2025-07-20 16:19:53.594978,Picking,0,0,0,23
69,Order69,pack_start,439.89324963465344,2025-07-20 16:19:53.594978,,0,0,0,23
70,Order70,verify_start,440.66534750697184,2025-07-20 16:20:39.920850,,0,0,0,23
70,Order70,verify_end,440.85130534245866,2025-07-20 16:20:51.078321,,0,0,0,23
70,Order70,pick_start,440.85130534245866,2025-07-20 16:20:51.078321,Picking,0,0,0,23
70,Order70,pick_end,441.2057364686124,2025-07-20 16:21:12.344188,Picking,0,0,0,23
70,Order70,pack_start,441.2057364686124,2025-07-20 16:21:12.344188,,0,0,0,23
70,Order70,pack_end,442.65481407224024,2025-07-20 16:22:39.288844,,0,0,0,23
69,Order69,pack_end,444.52217687964014,2025-07-20 16:24:31.330613,,0,0,1,23
68,Order68,ship_end,445.1559330736006,2025-07-20 16:25:09.355984,Shipping,0,0,2,23
70,Order70,ship_start,445.1559330736006,2025-07-20 16:25:09.355984,Shipping,0,0,1,24
71,Order71,verify_start,448.6141308353455,2025-07-20 16:28:36.847850,,0,0,1,24
71,Order71,verify_end,450.3202088665125,2025-07-20 16:30:19.212532,,0,0,1,24
71,Order71,pick_start,450.3202088665125,2025-07-20 16:30:19.212532,Picking,0,0,1,24
72,Order72,verify_start,450.65538768157484,2025-07-20 16:30:39.323261,,0,0,1,24
72,Order72,verify_end,450.9098163818815,2025-07-20 16:30:54.588983,,0,0,1,24
72,Order72,pick_start,450.9098163818815,2025-07-20 16:30:54.588983,Picking,0,0,1,24
72,Order72,pick_end,451.7980426147357,2025-07-20 16:31:47.882557,Picking,0,0,1,24
72,Order72,pack_start,451.7980426147357,2025-07-20 16:31:47.882557,,0,0,1,24
72,Order72,pack_end,451.8474998860541,2025-07-20 16:31:50.849993,,0,0,1,24
41,Order41,deliver_end,452.6603433850246,2025-07-20 16:32:39.620603,Delivery,0,0,2,24
41,Order41,delivered,452.6603433850246,2025-07-20 16:32:39.620603,,0,0,2,23
43,Order43,deliver_start,452.6603433850246,2025-07-20 16:32:39.620603,Delivery,0,0,2,23
70,Order70,ship_end,455.1782559532034,2025-07-20 16:35:10.695357,Shipping,0,0,2,23
69,Order69,ship_start,455.1782559532034,2025-07-20 16:35:10.695357,Shipping,0,0,1,24
71,Order71,pick_end,455.88363808930734,2025-07-20 16:35:53.018285,Picking,0,0,1,24
71,Order71,pack_start,455.88363808930734,2025-07-20 16:35:53.018285,,0,0,1,24
73,Order73,verify_start,456.24123989431274,2025-07-20 16:36:14.474394,,0,0,1,24
66,Order66,ship_end,456.4892337422923,2025-07-20 16:36:29.354025,Shipping,0,0,1,24
72,Order72,ship_start,456.4892337422923,2025-07-20 16:36:29.354025,Shipping,0,0,0,25
74,Order74,verify_start,456.6193220595439,2025-07-20 16:36:37.159324,,0,0,0,25
73,Order73,verify_end,456.77642824554164,2025-07-20 16:36:46.585695,,0,0,0,25
73,Order73,pick_start,456.77642824554164,2025-07-20 16:36:46.585695,Picking,0,0,0,25
75,Order75,verify_start,457.70038045094793,2025-07-20 16:37:42.022827,,0,0,0,25
74,Order74,verify_end,457.8112156142732,2025-07-20 16:37:48.672937,,0,0,0,25
74,Order74,pick_start,457.8112156142732,2025-07-20 16:37:48.672937,Picking,0,0,0,25
74,Order74,pick_end,457.8334566050918,2025-07-20 16:37:50.007396,Picking,0,0,0,25
74,Order74,pack_start,457.8334566050918,2025-07-20 16:37:50.007396,,0,0,0,25
75,Order75,verify_end,458.7676627237303,2025-07-20 16:38:46.059763,,0,0,0,25
75,Order75,pick_start,458.7676627237303,2025-07-20 16:38:46.059763,Picking,0,0,0,25
76,Order76,verify_start,459.09884705317904,2025-07-20 16:39:05.930823,,0,0,0,25
73,Order73,pick_end,459.5042853693002,2025-07-20 16:39:30.257122,Picking,0,0,0,25
73,Order73,pack_start,459.5042853693002,2025-07-20 16:39:30.257122,,0,0,0,25
76,Order76,verify_end,459.6524865740261,2025-07-20 16:39:39.149194,,0,0,0,25
76,Order76,pick_start,459.6524865740261,2025-07-20 16:39:39.149194,Picking,0,0,0,25
77,Order77,verify_start,459.6623803079873,2025-07-20 16:39:39.742818,,0,0,0,25
71,Order71,pack_end,459.67438370847566,2025-07-20 16:39:40.463023,,0,0,0,25
77,Order77,verify_end,459.7139035078965,2025-07-20 16:39:42.834210,,0,0,1,25
73,Order73,pack_end,459.8911798419545,2025-07-20 16:39:53.470791,,0,1,1,25
74,Order74,pack_end,460.6137760621121,2025-07-20 16:40:36.826564,,0,1,2,25
69,Order69,ship_end,461.624423487135,2025-07-20 16:41:37.465409,Shipping,0,1,3,25
71,Order71,ship_start,461.624423487135,2025-07-20 16:41:37.465409,Shipping,0,1,2,26
78,Order78,verify_start,463.31099787844704,2025-07-20 16:43:18.659873,,0,1,2,26
78,Order78,verify_end,463.92065321500917,2025-07-20 16:43:55.239193,,0,1,2,26
36,Order36,deliver_end,464.0655895167657,2025-07-20 16:44:03.935371,Delivery,0,2,2,26
36,Order36,delivered,464.0655895167657,2025-07-20 16:44:03.935371,,0,2,2,25
46,Order46,deliver_start,464.0655895167657,2025-07-20 16:44:03.935371,Delivery,0,2,2,25
71,Order71,ship_end,464.490560316433,2025-07-20 16:44:29.433619,Shipping,0,2,2,25
73,Order73,ship_start,464.490560316433,2025-07-20 16:44:29.433619,Shipping,0,2,1,26
75,Order75,pick_end,464.6471699641824,2025-07-20 16:44:38.830198,Picking,0,2,1,26
75,Order75,pack_start,464.6471699641824,2025-07-20 16:44:38.830198,,0,1,1,26
77,Order77,pick_start,464.6471699641824,2025-07-20 16:44:38.830198,Picking,0,1,1,26
72,Order72,ship_end,466.42541742419144,2025-07-20 16:46:25.525045,Shipping,0,1,1,26
74,Order74,ship_start,466.42541742419144,2025-07-20 16:46:25.525045,Shipping,0,1,0,27
42,Order42,deliver_end,467.0707420371891,2025-07-20 16:47:04.244522,Delivery,0,1,0,27
42,Order42,delivered,467.0707420371891,2025-07-20 16:47:04.244522,,0,1,0,26
45,Order45,deliver_start,467.0707420371891,2025-07-20 16:47:04.244522,Delivery,0,1,0,26
77,Order77,pick_end,468.2671126510957,2025-07-20 16:48:16.026759,Picking,0,1,0,26
77,Order77,pack_start,468.2671126510957,2025-07-20 16:48:16.026759,,0,0,0,26
78,Order78,pick_start,468.2671126510957,2025-07-20 16:48:16.026759,Picking,0,0,0,26
43,Order43,deliver_end,469.510083420258,2025-07-20 16:49:30.605005,Delivery,0,0,0,26
43,Order43,delivered,469.510083420258,2025-07-20 16:49:30.605005,,0,0,0,25
47,Order47,deliver_start,469.510083420258,2025-07-20 16:49:30.605005,Delivery,0,0,0,25
77,Order77,pack_end,470.1639778480304,2025-07-20 16:50:09.838671,,0,0,0,25
76,Order76,pick_end,472.3295964549016,2025-07-20 16:52:19.775787,Picking,0,0,1,25
76,Order76,pack_start,472.3295964549016,2025-07-20 16:52:19.775787,,0,0,1,25
79,Order79,verify_start,472.7414479861724,2025-07-20 16:52:44.486879,,0,0,1,25
78,Order78,pick_end,473.34861679662544,2025-07-20 16:53:20.917008,Picking,0,0,1,25
78,Order78,pack_start,473.34861679662544,2025-07-20 16:53:20.917008,,0,0,1,25
75,Order75,pack_end,473.47502257876477,2025-07-20 16:53:28.501355,,0,0,1,25
79,Order79,verify_end,475.0164967404666,2025-07-20 16:55:00.989804,,0,0,2,25
79,Order79,pick_start,475.0164967404666,2025-07-20 16:55:00.989804,Picking,0,0,2,25
73,Order73,ship_end,475.50405260075445,2025-07-20 16:55:30.243156,Shipping,0,0,2,25
77,Order77,ship_start,475.50405260075445,2025-07-20 16:55:30.243156,Shipping,0,0,1,26
76,Order76,pack_end,475.88021748770484,2025-07-20 16:55:52.813049,,0,0,1,26
78,Order78,pack_end,476.07108241740355,2025-07-20 16:56:04.264945,,0,0,2,26
80,Order80,verify_start,476.71039720698036,2025-07-20 16:56:42.623832,,0,0,3,26
79,Order79,pick_end,477.5914450934612,2025-07-20 16:57:35.486706,Picking,0,0,3,26
79,Order79,pack_start,477.5914450934612,2025-07-20 16:57:35.486706,,0,0,3,26
80,Order80,verify_end,477.72557345369313,2025-07-20 16:57:43.534407,,0,0,3,26
80,Order80,pick_start,477.72557345369313,2025-07-20 16:57:43.534407,Picking,0,0,3,26
81,Order81,verify_start,478.13043959888864,2025-07-20 16:58:07.826376,,0,0,3,26
81,Order81,verify_end,478.45146813147693,2025-07-20 16:58:27.088088,,0,0,3,26
81,Order81,pick_start,478.45146813147693,2025-07-20 16:58:27.088088,Picking,0,0,3,26
77,Order77,ship_end,478.5041844713116,2025-07-20 16:58:30.251068,Shipping,0,0,3,26
75,Order75,ship_start,478.5041844713116,2025-07-20 16:58:30.251068,Shipping,0,0,2,27
81,Order81,pick_end,478.7740675660337,2025-07-20 16:58:46.444054,Picking,0,0,2,27
81,Order81,pack_start,478.7740675660337,2025-07-20 16:58:46.444054,,0,0,2,27
81,Order81,pack_end,479.40819350785773,2025-07-20 16:59:24.491610,,0,0,2,27
